"count" "avg_speed"
"1" 23321 12.1701579606364
"2" 8367 18.2040226604519
"3" 11864 10.2684617245448
"4" 9874 19.3545541320641
"5" 1294 15.242284080371
"6" 1460 6.12060869863013
"7" 0 0
"8" 0 0
"9" 0 0
"10" 0 0
"11" 0 0
"12" 0 0
"13" 0 0
"14" 4327 12.8207746937833
"15" 0 0
"16" 0 0
"17" 7589 11.2273854262748
"18" 491 16.0940140529532
